activation,activation_numerical,batch_size,delta_acc,dropout,early_stopping_patience,epochs,mean_train_score,mean_val_score,neurons_1,neurons_2,neurons_3,neurons_4,num_hidden_layers,optimizer,optimizer_numerical,reduce_lr_factor,reduce_lr_min_lr,reduce_lr_patience,std_train_score,std_val_score,weight_contraint
LeakyReLU,1,1024,0.0088597520997964,0.5,15,60,0.6127307216326395,0.6073497533798218,64,256,256,1024,3,adam,0.0,0.1,1e-05,7,0.0054608237546357,0.0144659813932106,10.0
LeakyReLU,1,1024,-0.0007821380478512,0.5,15,60,0.6128875811894735,0.6133673191070557,64,256,256,1024,3,adam,0.0,0.5,1e-07,5,0.0021099607562436,0.0193921104276294,10.0
LeakyReLU,1,1024,0.0010468366709415,0.5,15,60,0.604496161142985,0.6038640141487122,64,256,256,1024,3,adam,0.0,0.5,1e-05,5,0.0016556686990029,0.0121584856912777,10.0
LeakyReLU,1,1024,0.0023525580581759,0.5,15,60,0.607507566610972,0.6060817241668701,64,256,256,1024,3,adam,0.0,0.5,1e-07,7,0.0137627033332611,0.0088680022867033,10.0
LeakyReLU,1,1024,0.0115391608138615,0.5,15,60,0.6105131109555563,0.6035486658414205,64,256,256,1024,3,adam,0.0,0.5,1e-05,7,0.0058475380020933,0.0090932405081845,10.0
LeakyReLU,1,512,0.022889279131995,0.3,15,60,0.6507288813591003,0.6361674666404724,64,256,512,512,3,adam,0.0,0.1,1e-07,5,0.0094509312305808,0.0128069121682537,10.0
LeakyReLU,1,512,0.0076697720229211,0.3,15,60,0.6448730230331421,0.6399646401405334,64,256,512,512,3,adam,0.0,0.1,1e-05,5,0.0144825395708129,0.0094291936864207,10.0
LeakyReLU,1,512,0.0203054768464354,0.3,15,60,0.6523134509722391,0.6393315196037292,64,256,512,512,3,adam,0.0,0.1,1e-07,7,0.0123397070129895,0.0068907994118527,10.0
LeakyReLU,1,512,0.0183952016522382,0.3,15,60,0.6572210391362509,0.6453497012456259,64,256,512,512,3,adam,0.0,0.1,1e-05,7,0.0073931645326371,0.01150505975631,10.0
LeakyReLU,1,512,0.0330140746677476,0.3,15,60,0.6588034431139628,0.6377487579981486,64,256,512,512,3,adam,0.0,0.5,1e-07,5,0.0041127502589868,0.0102102341692519,10.0
LeakyReLU,1,512,0.0191634891406883,0.3,15,60,0.6480357448259989,0.6358506282170614,64,256,512,512,3,adam,0.0,0.5,1e-05,5,0.0045489128418397,0.0121206567581907,10.0
LeakyReLU,1,512,0.0238167797549542,0.3,15,60,0.6532619794209799,0.6380653182665507,64,256,512,512,3,adam,0.0,0.5,1e-07,7,0.0102693727207818,0.0080272475336687,10.0
LeakyReLU,1,512,0.0235346904419567,0.3,15,60,0.6540543039639791,0.639015277226766,64,256,512,512,3,adam,0.0,0.5,1e-05,7,0.0064580213630868,0.0114796585748368,10.0
LeakyReLU,1,1024,0.0151024926071129,0.3,15,60,0.638380785783132,0.6288830836613973,64,256,512,512,3,adam,0.0,0.1,1e-07,5,0.0092281761749531,0.0121487979301204,10.0
LeakyReLU,1,1024,0.0101701033066423,0.3,15,60,0.6288800438245138,0.6225486596425375,64,256,512,512,3,adam,0.0,0.1,1e-05,5,0.0045437618647987,0.0124532477517321,10.0
LeakyReLU,1,1024,0.0184271724002196,0.3,15,60,0.6388550798098246,0.6272957921028137,64,256,512,512,3,adam,0.0,0.1,1e-07,7,0.0108571079629478,0.0042650937799603,10.0
LeakyReLU,1,1024,0.0188948442677201,0.3,15,60,0.6401215593020121,0.6282508571942648,64,256,512,512,3,adam,0.0,0.1,1e-05,7,0.0105969475067832,0.0121174144856038,10.0
LeakyReLU,1,1024,0.0175464295964499,0.3,15,60,0.6334709326426188,0.622547447681427,64,256,512,512,3,adam,0.0,0.5,1e-07,5,0.008322905048192,0.0166375829174529,10.0
LeakyReLU,1,1024,0.0284493728997633,0.3,15,60,0.6353723009427389,0.6177963813145956,64,256,512,512,3,adam,0.0,0.5,1e-05,5,0.0082028860378005,0.0116535762759898,10.0
LeakyReLU,1,1024,0.0058313609652993,0.3,15,60,0.6277715563774109,0.6241320172945658,64,256,512,512,3,adam,0.0,0.5,1e-07,7,0.0107500858875083,0.0103111031669435,10.0
LeakyReLU,1,1024,0.0012612579881068,0.3,15,60,0.6296723484992981,0.628879169623057,64,256,512,512,3,adam,0.0,0.5,1e-05,7,0.0074396629415036,0.0054351112542406,10.0
LeakyReLU,1,512,0.0091027050666621,0.5,15,60,0.6317302385965983,0.6260316570599874,64,256,512,512,3,adam,0.0,0.1,1e-07,5,0.0174923785446345,0.0089828088901957,10.0
LeakyReLU,1,512,0.0112950167243883,0.5,15,60,0.637587289015452,0.6304661631584167,64,256,512,512,3,adam,0.0,0.1,1e-05,5,0.0026860372352137,0.0129377344808351,10.0
LeakyReLU,1,512,0.0180346830171076,0.5,15,60,0.6344221830368042,0.6231832702954611,64,256,512,512,3,adam,0.0,0.1,1e-07,7,0.007420464402446,0.0132364735124947,10.0
LeakyReLU,1,512,0.0085420362649559,0.5,15,60,0.6352128187815348,0.6298327644666036,64,256,512,512,3,adam,0.0,0.1,1e-05,7,0.0088427797374742,0.013692722694695,10.0
LeakyReLU,1,512,0.0111651735763122,0.5,15,60,0.6307798822720846,0.6238148808479309,64,256,512,512,3,adam,0.0,0.5,1e-07,5,0.00433023254418,0.0093401039445066,10.0
LeakyReLU,1,512,0.0129566290842358,0.5,15,60,0.6312551895777384,0.6231808662414551,64,256,512,512,3,adam,0.0,0.5,1e-05,5,0.0065264385794484,0.0096310017000756,10.0
LeakyReLU,1,512,0.0095951577590222,0.5,15,60,0.6329964200655619,0.6269804437955221,64,256,512,512,3,adam,0.0,0.5,1e-07,7,0.0079128411904039,0.0055188404129331,10.0
LeakyReLU,1,512,0.0171802754738625,0.5,15,60,0.6374295353889465,0.6266632874806722,64,256,512,512,3,adam,0.0,0.5,1e-05,7,0.0078104231165237,0.0053684152460392,10.0
LeakyReLU,1,1024,0.0041337749648941,0.5,15,60,0.6149471402168274,0.6124155521392822,64,256,512,512,3,adam,0.0,0.1,1e-07,5,0.0076026158775211,0.0113334400766293,10.0
LeakyReLU,1,1024,0.0074654950207309,0.5,15,60,0.6195385654767355,0.6149476766586304,64,256,512,512,3,adam,0.0,0.1,1e-05,5,0.0043955762985472,0.0084711864507,10.0
LeakyReLU,1,1024,0.0222397856560635,0.5,15,60,0.6185885270436605,0.6051305532455444,64,256,512,512,3,adam,0.0,0.1,1e-07,7,0.0087321213058819,0.0125110745775957,10.0
LeakyReLU,1,1024,0.0028315806087294,0.5,15,60,0.616054356098175,0.614314874013265,64,256,512,512,3,adam,0.0,0.1,1e-05,7,0.0058426871322588,0.0121218757674927,10.0
LeakyReLU,1,1024,0.0038761806220556,0.5,15,60,0.6147896846135458,0.6124158501625061,64,256,512,512,3,adam,0.0,0.5,1e-07,5,0.0096202279468789,0.0120190763451898,10.0
LeakyReLU,1,1024,0.0077911449296706,0.5,15,60,0.6139967441558838,0.609249989191691,64,256,512,512,3,adam,0.0,0.5,1e-05,5,0.0042229240433672,0.0120550006256899,10.0
LeakyReLU,1,1024,0.0194280528349712,0.5,15,60,0.6146305799484253,0.6029170751571655,64,256,512,512,3,adam,0.0,0.5,1e-07,7,0.0098099739050435,0.0089774036537591,10.0
LeakyReLU,1,1024,0.0099856657472108,0.5,15,60,0.6242882609367371,0.6181159615516663,64,256,512,512,3,adam,0.0,0.5,1e-05,7,0.0042534070501072,0.0097761292517885,10.0
LeakyReLU,1,512,0.0298484777729274,0.3,15,60,0.6554796099662781,0.6364816029866537,64,256,512,1024,3,adam,0.0,0.1,1e-07,5,0.0115288406929809,0.0085977837058285,10.0
LeakyReLU,1,512,0.0290288954369819,0.3,15,60,0.6565873225529989,0.6380650003751119,64,256,512,1024,3,adam,0.0,0.1,1e-05,5,0.0058163521371388,0.0069576669506975,10.0
LeakyReLU,1,512,0.0222305756229889,0.3,15,60,0.6551631291707357,0.6409152150154114,64,256,512,1024,3,adam,0.0,0.1,1e-07,7,0.0109451195375181,0.0092790110943077,10.0
LeakyReLU,1,512,0.0279390549612247,0.3,15,60,0.652313768863678,0.6345840891202291,64,256,512,1024,3,adam,0.0,0.1,1e-05,7,0.0111786371860585,0.0151988465655193,10.0
LeakyReLU,1,512,0.0305468825682575,0.3,15,60,0.6569037437438965,0.6374321778615316,64,256,512,1024,3,adam,0.0,0.5,1e-07,5,0.0086243470811075,0.0096309437775506,10.0
LeakyReLU,1,512,0.0200647003072156,0.3,15,60,0.6518381635348002,0.6390164891878763,64,256,512,1024,3,adam,0.0,0.5,1e-05,5,0.0089594196481867,0.0119077770373226,10.0
LeakyReLU,1,512,0.0207681035055751,0.3,15,60,0.6535792350769043,0.6402817964553833,64,256,512,1024,3,adam,0.0,0.5,1e-07,7,0.0055881329529084,0.0080074072648761,10.0
LeakyReLU,1,512,0.0293344128823154,0.3,15,60,0.6610212922096252,0.6421832243601481,64,256,512,1024,3,adam,0.0,0.5,1e-05,7,0.0103250826422525,0.0112097328144749,10.0
LeakyReLU,1,1024,0.0149121313917799,0.3,15,60,0.6356884042421976,0.6263482173283895,64,256,512,1024,3,adam,0.0,0.1,1e-07,5,0.0063347138307216,0.0124867978030449,10.0
LeakyReLU,1,1024,0.017229021307317,0.3,15,60,0.6355298360188802,0.6247657338778178,64,256,512,1024,3,adam,0.0,0.1,1e-05,5,0.0101690133281814,0.0083882749916315,10.0
LeakyReLU,1,1024,0.019922880764276,0.3,15,60,0.6401211023330688,0.6276171604792277,64,256,512,1024,3,adam,0.0,0.1,1e-07,7,0.0047285285954897,0.0131206356785981,10.0
LeakyReLU,1,1024,0.020138559598512,0.3,15,60,0.6415466467539469,0.6288818717002869,64,256,512,1024,3,adam,0.0,0.1,1e-05,7,0.0067368015465228,0.0076319224320574,10.0
LeakyReLU,1,1024,0.0057766469688297,0.3,15,60,0.6341051061948141,0.6304631431897482,64,256,512,1024,3,adam,0.0,0.5,1e-07,5,0.0065269608776069,0.0053689960022051,10.0
LeakyReLU,1,1024,0.0169664850337255,0.3,15,60,0.635688046614329,0.6250825921694437,64,256,512,1024,3,adam,0.0,0.5,1e-05,5,0.0043988041032367,0.0111864721680904,10.0
LeakyReLU,1,1024,0.0042730359778725,0.3,15,60,0.6334744691848755,0.6307791272799174,64,256,512,1024,3,adam,0.0,0.5,1e-07,7,0.0178759981611594,0.0054351550122296,10.0
LeakyReLU,1,1024,0.0293043929087074,0.3,15,60,0.6394878228505453,0.6212815443674723,64,256,512,1024,3,adam,0.0,0.5,1e-05,7,0.00516081302645,0.0102144061433428,10.0
LeakyReLU,1,512,0.0097580070280335,0.5,15,60,0.6388551592826843,0.6326814492543539,64,256,512,1024,3,adam,0.0,0.1,1e-07,5,0.0083651498257937,0.0143451791936977,10.0
LeakyReLU,1,512,0.0027806516333456,0.5,15,60,0.6277715563774109,0.6260307828585306,64,256,512,1024,3,adam,0.0,0.1,1e-05,5,0.0089558635322905,0.0110827674296572,10.0
LeakyReLU,1,512,0.0035320702986267,0.5,15,60,0.6298306186993917,0.6276138424873352,64,256,512,1024,3,adam,0.0,0.1,1e-07,7,0.0072165418723691,0.0094714965386905,10.0
LeakyReLU,1,512,0.0045370592529312,0.5,15,60,0.6307805776596069,0.6279316147168478,64,256,512,1024,3,adam,0.0,0.1,1e-05,7,0.0145141281667431,0.0064513092287348,10.0
LeakyReLU,1,512,0.0123519540243122,0.5,15,60,0.6356887022654215,0.6279325087865194,64,256,512,1024,3,adam,0.0,0.5,1e-07,5,0.0074124516929353,0.0096275362649948,10.0
LeakyReLU,1,512,0.0145733715163858,0.5,15,60,0.639013667901357,0.6298348506291708,64,256,512,1024,3,adam,0.0,0.5,1e-05,5,0.007938611229813,0.0149846359243348,10.0
LeakyReLU,1,512,0.0216617846855071,0.5,15,60,0.6347389618555704,0.6212809085845947,64,256,512,1024,3,adam,0.0,0.5,1e-07,7,0.0094377300146501,0.0062159372471541,10.0
LeakyReLU,1,512,0.0115747707258793,0.5,15,60,0.636162261168162,0.6288830836613973,64,256,512,1024,3,adam,0.0,0.5,1e-05,7,0.0112641155887927,0.01116895792083,10.0
LeakyReLU,1,1024,0.005923399377377,0.5,15,60,0.6185899575551351,0.6149473786354065,64,256,512,1024,3,adam,0.0,0.1,1e-07,5,0.0111895325713699,0.0044360698425321,10.0
LeakyReLU,1,1024,0.0183458289683206,0.5,15,60,0.6152650713920593,0.6041808724403381,64,256,512,1024,3,adam,0.0,0.1,1e-05,5,0.0110195179840461,0.0023191002432157,10.0
LeakyReLU,1,1024,0.0124765801060622,0.5,15,60,0.6165308356285095,0.6089334289232889,64,256,512,1024,3,adam,0.0,0.1,1e-07,7,0.0062311283532862,0.0169274733674382,10.0
LeakyReLU,1,1024,0.00878382008738,0.5,15,60,0.6181133190790812,0.6127311984697977,64,256,512,1024,3,adam,0.0,0.1,1e-05,7,0.0078153022013764,0.0068576706704378,10.0
LeakyReLU,1,1024,0.007555480669509,0.5,15,60,0.6125722328821818,0.6079786618550619,64,256,512,1024,3,adam,0.0,0.5,1e-07,5,0.0150083568715647,0.0024154077902603,10.0
LeakyReLU,1,1024,0.010270733032031,0.5,15,60,0.6228645245234171,0.6165322860081991,64,256,512,1024,3,adam,0.0,0.5,1e-05,5,0.0132842720463224,0.008086484941682,10.0
LeakyReLU,1,1024,-0.0023237035858608,0.5,15,60,0.613521138827006,0.6149501005808512,64,256,512,1024,3,adam,0.0,0.5,1e-07,7,0.0019640837822504,0.0139660726547927,10.0
LeakyReLU,1,1024,-0.0077404762556557,0.5,15,60,0.6092477838198344,0.6140004396438599,64,256,512,1024,3,adam,0.0,0.5,1e-05,7,0.0081516440474311,0.0094662004984617,10.0
LeakyReLU,1,512,0.018387887074308,0.3,15,60,0.6488299171129862,0.6371147235234579,128,128,256,512,3,adam,0.0,0.1,1e-07,5,0.0078819681757271,0.0106839566918288,10.0
LeakyReLU,1,512,0.0191408163808442,0.3,15,60,0.6489888628323873,0.6367999911308289,128,128,256,512,3,adam,0.0,0.1,1e-05,5,0.0115877436018655,0.0101700071071641,10.0
LeakyReLU,1,512,0.0210777862926152,0.3,15,60,0.6518381436665853,0.6383824547131857,128,128,256,512,3,adam,0.0,0.1,1e-07,7,0.0082786220217383,0.0099584881682359,10.0
LeakyReLU,1,512,0.029010656620849,0.3,15,60,0.6569039026896158,0.6383839646975199,128,128,256,512,3,adam,0.0,0.1,1e-05,7,0.0038332050481544,0.0134365388249671,10.0
LeakyReLU,1,512,0.0136561183745326,0.3,15,60,0.6461364229520162,0.6374315818150839,128,128,256,512,3,adam,0.0,0.5,1e-07,5,0.0146515462212854,0.0091404216715651,10.0
LeakyReLU,1,512,0.017846676890418,0.3,15,60,0.6500964363416036,0.6386978030204773,128,128,256,512,3,adam,0.0,0.5,1e-05,5,0.0106751613643057,0.00854447614916,10.0
LeakyReLU,1,512,0.0246509506813917,0.3,15,60,0.6580124298731486,0.6421820322672526,128,128,256,512,3,adam,0.0,0.5,1e-07,7,0.0062923600879336,0.0096326460416713,10.0
LeakyReLU,1,512,0.0222500854343925,0.3,15,60,0.6545290350914001,0.6402826905250549,128,128,256,512,3,adam,0.0,0.5,1e-05,7,0.0068104446460934,0.0096733224360811,10.0
LeakyReLU,1,1024,0.0142521373953099,0.3,15,60,0.6420213977495829,0.6329997976620992,128,128,256,512,3,adam,0.0,0.1,1e-07,5,0.0054273002317462,0.0135485768089339,10.0
LeakyReLU,1,1024,0.0062436938917457,0.3,15,60,0.637587308883667,0.6336311101913452,128,128,256,512,3,adam,0.0,0.1,1e-05,5,0.0023257878316879,0.0065621950513694,10.0
LeakyReLU,1,1024,0.0171997214139462,0.3,15,60,0.6367974082628886,0.6260298689206442,128,128,256,512,3,adam,0.0,0.1,1e-07,7,0.008781023455356,0.0079222969265964,10.0
LeakyReLU,1,1024,0.014823263777857,0.3,15,60,0.6394883394241333,0.6301474968592325,128,128,256,512,3,adam,0.0,0.1,1e-05,7,0.0060763685638209,0.0049084462200592,10.0
LeakyReLU,1,1024,0.0030032522751421,0.3,15,60,0.6333124240239462,0.631416122118632,128,128,256,512,3,adam,0.0,0.5,1e-07,5,0.0049360579625549,0.0092532571477278,10.0
LeakyReLU,1,1024,0.0241146085277297,0.3,15,60,0.6388557553291321,0.623812754948934,128,128,256,512,3,adam,0.0,0.5,1e-05,5,0.0124245925812993,0.0089313060167665,10.0
LeakyReLU,1,1024,0.0128754935037558,0.3,15,60,0.6350540320078532,0.6269813378651937,128,128,256,512,3,adam,0.0,0.5,1e-07,7,0.0043436474844067,0.0088942200354529,10.0
LeakyReLU,1,1024,0.0080357623679913,0.3,15,60,0.6352133353551229,0.6301496028900146,128,128,256,512,3,adam,0.0,0.5,1e-05,7,0.0061340803077752,0.0107613473903327,10.0
LeakyReLU,1,512,0.0089840065190303,0.5,15,60,0.6396467089653015,0.6339512864748637,128,128,256,512,3,adam,0.0,0.1,1e-07,5,0.0077733412705483,0.0142481330260425,10.0
LeakyReLU,1,512,0.0067967171337226,0.5,15,60,0.6328378121058146,0.6285656293233236,128,128,256,512,3,adam,0.0,0.1,1e-05,5,0.0092936859141653,0.0083897512341092,10.0
LeakyReLU,1,512,0.011820312166882,0.5,15,60,0.6369560559590658,0.6295149922370911,128,128,256,512,3,adam,0.0,0.1,1e-07,7,0.0110720926412278,0.008271173034318,10.0
LeakyReLU,1,512,0.0205731794089922,0.5,15,60,0.6360050439834595,0.6231841643651327,128,128,256,512,3,adam,0.0,0.1,1e-05,7,0.0092050821781161,0.0144307195805796,10.0
LeakyReLU,1,512,0.011358206450879,0.5,15,60,0.6341045498847961,0.6269831458727518,128,128,256,512,3,adam,0.0,0.5,1e-07,5,0.0064533351863677,0.0156518233966941,10.0
LeakyReLU,1,512,0.012633335601357,0.5,15,60,0.6342632373174032,0.6263503432273865,128,128,256,512,3,adam,0.0,0.5,1e-05,5,0.0047637858852222,0.0148518425359685,10.0
LeakyReLU,1,512,0.0052690333465627,0.5,15,60,0.6337878108024597,0.6304658651351929,128,128,256,512,3,adam,0.0,0.5,1e-07,7,0.0070897651271297,0.0095831028829061,10.0
LeakyReLU,1,512,0.0091101003673433,0.5,15,60,0.631096601486206,0.6253991524378458,128,128,256,512,3,adam,0.0,0.5,1e-05,7,0.0099451245246352,0.0083962318348555,10.0
LeakyReLU,1,1024,0.0041577962914572,0.5,15,60,0.6101949612299601,0.607668399810791,128,128,256,512,3,adam,0.0,0.1,1e-07,5,0.0068636665540273,0.0138118983991665,10.0
LeakyReLU,1,1024,0.0051349255487572,0.5,15,60,0.6190629800160726,0.6159003774325053,128,128,256,512,3,adam,0.0,0.1,1e-05,5,0.003348349866118,0.0107181021538479,10.0
LeakyReLU,1,1024,0.0041465741071274,0.5,15,60,0.6133647362391154,0.6108318765958151,128,128,256,512,3,adam,0.0,0.1,1e-07,7,0.0126232095543589,0.0070834636341115,10.0
LeakyReLU,1,1024,0.0087713868309929,0.5,15,60,0.6187464992205302,0.613366425037384,128,128,256,512,3,adam,0.0,0.1,1e-05,7,0.0078343781773546,0.009159610152763,10.0
LeakyReLU,1,1024,0.0025643543842709,0.5,15,60,0.6177971363067627,0.6162169377009074,128,128,256,512,3,adam,0.0,0.5,1e-07,5,0.0095863865614376,0.0115754557936021,10.0
LeakyReLU,1,1024,0.0151976346234138,0.5,15,60,0.6136825283368429,0.604495624701182,128,128,256,512,3,adam,0.0,0.5,1e-05,5,0.0143795973532439,0.0030476579712282,10.0
LeakyReLU,1,1024,0.0129468113053696,0.5,15,60,0.6193805932998657,0.6114640831947327,128,128,256,512,3,adam,0.0,0.5,1e-07,7,0.0061441225452945,0.0111428481399008,10.0
LeakyReLU,1,1024,0.0204273013737377,0.5,15,60,0.61684783299764,0.6044995387395223,128,128,256,512,3,adam,0.0,0.5,1e-05,7,0.0112432086208245,0.0094457368322135,10.0
LeakyReLU,1,512,0.0296984362915756,0.3,15,60,0.6586449344952902,0.6396483778953552,128,128,256,1024,3,adam,0.0,0.1,1e-07,5,0.0066760043402955,0.0068809909654428,10.0
LeakyReLU,1,512,0.0157762034475861,0.3,15,60,0.6523123184839884,0.6421811381975809,128,128,256,1024,3,adam,0.0,0.1,1e-05,5,0.0091421991665312,0.0057160370183611,10.0
LeakyReLU,1,512,0.0182869396481739,0.3,15,60,0.6523126165072123,0.6405980388323466,128,128,256,1024,3,adam,0.0,0.1,1e-07,7,0.0090309709533164,0.0081730556249324,10.0
LeakyReLU,1,512,0.0237565394531528,0.3,15,60,0.6548448403676351,0.6396489938100179,128,128,256,1024,3,adam,0.0,0.1,1e-05,7,0.0052365610107154,0.0095620154970771,10.0
LeakyReLU,1,512,0.0173969916385192,0.3,15,60,0.6572209795316061,0.64598282178243,128,128,256,1024,3,adam,0.0,0.5,1e-07,5,0.0089856074436517,0.01111233586835,10.0
LeakyReLU,1,512,0.0128546947398653,0.3,15,60,0.6485139528910319,0.6402833064397176,128,128,256,1024,3,adam,0.0,0.5,1e-05,5,0.0147604028232099,0.0118858450949807,10.0
LeakyReLU,1,512,0.0145779533809935,0.3,15,60,0.6499372720718384,0.6405986547470093,128,128,256,1024,3,adam,0.0,0.5,1e-07,7,0.0070910974775648,0.0096977749735964,10.0
LeakyReLU,1,512,0.0178879766150543,0.3,15,60,0.6485132773717245,0.637116551399231,128,128,256,1024,3,adam,0.0,0.5,1e-05,7,0.008075585195419,0.0111238856103194,10.0
LeakyReLU,1,1024,0.0238434273999278,0.3,15,60,0.6458218097686768,0.6307818094889323,128,128,256,1024,3,adam,0.0,0.1,1e-07,5,0.0074432764739792,0.0063419112906927,10.0
LeakyReLU,1,1024,0.0105536854477643,0.3,15,60,0.6364791989326477,0.6298321485519409,128,128,256,1024,3,adam,0.0,0.1,1e-05,5,0.0044615557755262,0.0093542367151936,10.0
LeakyReLU,1,1024,0.0127433348388476,0.3,15,60,0.6417047580083212,0.6336301962534586,128,128,256,1024,3,adam,0.0,0.1,1e-07,7,0.0082342133690547,0.0061880198857879,10.0
LeakyReLU,1,1024,0.013824335875861,0.3,15,60,0.6385388374328613,0.6298318306605021,128,128,256,1024,3,adam,0.0,0.1,1e-05,7,0.0094384414354846,0.0063414906105848,10.0
LeakyReLU,1,1024,0.0042439943214919,0.3,15,60,0.6366390585899353,0.6339485843976339,128,128,256,1024,3,adam,0.0,0.5,1e-07,5,0.0093276495403865,0.0100111364229814,10.0
LeakyReLU,1,1024,0.0165106192048241,0.3,15,60,0.6431304613749186,0.6326844493548075,128,128,256,1024,3,adam,0.0,0.5,1e-05,5,0.0102250775855166,0.0138457232991828,10.0
LeakyReLU,1,1024,0.0103511361450204,0.3,15,60,0.6334716081619263,0.6269816358884176,128,128,256,1024,3,adam,0.0,0.5,1e-07,7,0.0082741280126212,0.008394898042639,10.0
LeakyReLU,1,1024,0.0019935969868173,0.3,15,60,0.634263277053833,0.6330013275146484,128,128,256,1024,3,adam,0.0,0.5,1e-05,7,0.00666726857393,0.01631344962555,10.0
LeakyReLU,1,512,0.0202289989968334,0.5,15,60,0.6386959751447042,0.6260319749514262,128,128,256,1024,3,adam,0.0,0.1,1e-07,5,0.0052232627583683,0.0142734596601517,10.0
LeakyReLU,1,512,0.0115136365158751,0.5,15,60,0.6396463314692179,0.6323655049006144,128,128,256,1024,3,adam,0.0,0.1,1e-05,5,0.0066902167439913,0.0092760337130316,10.0
LeakyReLU,1,512,0.0236766491875984,0.5,15,60,0.6434470216433207,0.628564715385437,128,128,256,1024,3,adam,0.0,0.1,1e-07,7,0.0100806928317043,0.0099942890840675,10.0
LeakyReLU,1,512,-0.003498249135166,0.5,15,60,0.6314139167467753,0.6336305141448975,128,128,256,1024,3,adam,0.0,0.1,1e-05,7,0.0127690834519134,0.0075309630639216,10.0
LeakyReLU,1,512,0.0171502801772645,0.5,15,60,0.638379434744517,0.6276156504948934,128,128,256,1024,3,adam,0.0,0.5,1e-07,5,0.0078429430656737,0.0167576314362133,10.0
LeakyReLU,1,512,0.024559591227107,0.5,15,60,0.6407559315363566,0.6253964503606161,128,128,256,1024,3,adam,0.0,0.5,1e-05,5,0.0103349018853848,0.0030537692279514,10.0
LeakyReLU,1,512,0.0176357100168301,0.5,15,60,0.6393293142318726,0.6282496849695841,128,128,256,1024,3,adam,0.0,0.5,1e-07,7,0.006123380013842,0.0122499823506247,10.0
LeakyReLU,1,512,0.0157084684310062,0.5,15,60,0.6345792412757874,0.62476513783137,128,128,256,1024,3,adam,0.0,0.5,1e-05,7,0.0034321419326951,0.0100426205419187,10.0
LeakyReLU,1,1024,-0.0043522509263122,0.5,15,60,0.6157394448916117,0.618431011835734,128,128,256,1024,3,adam,0.0,0.1,1e-07,5,0.0073939840149444,0.0110816695853025,10.0
LeakyReLU,1,1024,0.0046202877250252,0.5,15,60,0.619063119093577,0.6162160237630209,128,128,256,1024,3,adam,0.0,0.1,1e-05,5,0.0064992125808238,0.0133615865594853,10.0
LeakyReLU,1,1024,0.0069386048324457,0.5,15,60,0.6198545098304749,0.6155832211176554,128,128,256,1024,3,adam,0.0,0.1,1e-07,7,0.0128258248408432,0.0108738617899796,10.0
LeakyReLU,1,1024,0.0136158349513066,0.5,15,60,0.6246057152748108,0.6162154277165731,128,128,256,1024,3,adam,0.0,0.1,1e-05,7,0.0097853530060514,0.0140787585712544,10.0
LeakyReLU,1,1024,0.001547508931066,0.5,15,60,0.6162148714065552,0.6152627468109131,128,128,256,1024,3,adam,0.0,0.5,1e-07,5,0.0116425992049835,0.0046555846517233,10.0
LeakyReLU,1,1024,0.0200765278716826,0.5,15,60,0.6195395390192667,0.6073461373647054,128,128,256,1024,3,adam,0.0,0.5,1e-05,5,0.0109795699639527,0.018620053921104,10.0
LeakyReLU,1,1024,0.0106965798851536,0.5,15,60,0.6132045984268188,0.6067148248354594,128,128,256,1024,3,adam,0.0,0.5,1e-07,7,0.0027186721136048,0.0152287469676998,10.0
LeakyReLU,1,1024,0.0002544759706492,0.5,15,60,0.6128886342048645,0.6127327084541321,128,128,256,1024,3,adam,0.0,0.5,1e-05,7,0.0050742325052761,0.0093484966303255,10.0
LeakyReLU,1,512,0.0299057666773876,0.3,15,60,0.6597546935081482,0.6405971447626749,128,128,512,512,3,adam,0.0,0.1,1e-07,5,0.007781129360794,0.0071123902991994,10.0
LeakyReLU,1,512,0.0280764046934026,0.3,15,60,0.6550047794977824,0.6371168295542399,128,128,512,512,3,adam,0.0,0.1,1e-05,5,0.0091353060524646,0.0110334378678431,10.0
LeakyReLU,1,512,0.0257168282608473,0.3,15,60,0.6567472020785013,0.6402812004089355,128,128,512,512,3,adam,0.0,0.1,1e-07,7,0.0113934111483122,0.0068624581484481,10.0
LeakyReLU,1,512,0.0269070714720403,0.3,15,60,0.6584872603416443,0.6412335435549418,128,128,512,512,3,adam,0.0,0.1,1e-05,7,0.0058166576754832,0.01305929989532,10.0
LeakyReLU,1,512,0.0275738735509165,0.3,15,60,0.6608631610870361,0.6431295871734619,128,128,512,512,3,adam,0.0,0.5,1e-07,5,0.0092628025460796,0.0077181712119385,10.0
LeakyReLU,1,512,0.015958639655493,0.3,15,60,0.6550050775210062,0.6447162826855978,128,128,512,512,3,adam,0.0,0.5,1e-05,5,0.0109105985410712,0.0099275358226468,10.0
LeakyReLU,1,512,0.0197703202410268,0.3,15,60,0.6532631913820902,0.6405983567237854,128,128,512,512,3,adam,0.0,0.5,1e-07,7,0.011836425797289,0.0068814063695078,10.0
LeakyReLU,1,512,0.0224064257516683,0.3,15,60,0.6572208007176717,0.6428175568580627,128,128,512,512,3,adam,0.0,0.5,1e-05,7,0.0055586077766851,0.0135770413127303,10.0
LeakyReLU,1,1024,0.0082105313152566,0.3,15,60,0.6410712997118632,0.6358506282170614,128,128,512,512,3,adam,0.0,0.1,1e-07,5,0.0044141988700347,0.0130521540165157,10.0
