Unnamed: 0,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,Stream,Genre,Artist_encoded,Album_type_encoded,Licensed_encoded,official_video_encoded
4586.0,0.549,0.89,9.0,-7.973,0.0613,0.0057,0.00053,0.128,0.84,149.092,261341.0,140646077.0,1119649.0,41103.0,25252784.0,rock,238,1,1,1
4587.0,0.552,0.867,0.0,-4.066,0.0321,0.0258,0.0,0.121,0.495,116.976,198813.0,82006405.0,605196.0,13098.0,15163105.0,rock,238,0,1,1
4588.0,0.63,0.52,0.0,-14.214,0.0319,0.39,0.0,0.265,0.781,125.572,316800.0,9283352.0,102679.0,2033.0,9534612.0,rock,238,0,1,1
4589.0,0.459,0.765,8.0,-3.033,0.0422,0.55,0.0,0.115,0.284,135.96,231293.0,63335101.0,187438.0,5443.0,5469988.0,rock,238,0,1,1
4590.0,0.524,0.676,8.0,-9.11,0.0698,0.0949,0.0,0.0836,0.638,95.949,229000.0,691180.0,4693.0,158.0,7477079.0,rock,238,0,1,1
4591.0,0.545,0.702,4.0,-12.182,0.0542,0.0875,0.000405,0.198,0.496,119.976,248560.0,5666662.0,33126.0,918.0,8515383.0,rock,238,0,1,1
4612.0,0.654,0.393,3.0,-13.392,0.129,0.865,2.97e-06,0.123,0.533,143.801,214366.0,288.0,7.0,0.0,129664764.0,latin,117,0,0,0
4613.0,0.793,0.372,10.0,-15.491,0.0509,0.687,0.573,0.105,0.482,120.134,233544.0,143819.0,1858.0,41.0,55027941.0,latin,117,0,0,0
4614.0,0.451,0.277,9.0,-11.615,0.059,0.876,0.0,0.118,0.783,116.679,164160.0,4531439.0,132582.0,2011.0,33501676.0,jazz,117,0,1,1
4615.0,0.541,0.321,5.0,-14.418,0.0329,0.714,0.00345,0.101,0.549,133.531,200360.0,84413.0,1379.0,27.0,41110165.0,latin,117,0,0,0
