Unnamed: 0,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,Stream,Genre
16305,0.732,0.656,9.0,-9.377,0.0886,0.121,1.91e-05,0.295,0.169,127.952,127573.0,360736.0,10102.0,390.0,10702349.0,hip hop
16307,0.714,0.869,0.0,-2.611,0.0862,0.0414,0.0,0.748,0.614,122.044,147746.0,253803.0,22116.0,748.0,807806.0,hip hop
16338,0.595,0.389,2.0,-9.245,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427.0,265398540.0,1061733.0,16840.0,520823719.0,country
16339,0.739,0.85,2.0,-3.966,0.0308,0.0272,0.0,0.181,0.883,113.0,168960.0,49825212.0,195185.0,3556.0,201625935.0,country
16340,0.333,0.412,3.0,-8.633,0.029,0.0977,0.0,0.113,0.474,85.028,205453.0,247821183.0,896837.0,23852.0,314553798.0,country
16341,0.359,0.706,5.0,-6.151,0.0309,0.000602,0.0,0.285,0.479,174.079,171333.0,12578284.0,76601.0,2410.0,95420208.0,country
16342,0.575,0.842,7.0,-5.058,0.0348,0.00683,0.0,0.279,0.665,111.995,183027.0,2246022.0,19276.0,330.0,23840418.0,country
16343,0.661,0.75,7.0,-5.497,0.0314,0.0303,0.000132,0.0849,0.828,130.077,157080.0,39986477.0,152111.0,2593.0,276327271.0,country
16344,0.711,0.774,7.0,-4.068,0.0308,0.0317,0.0,0.124,0.939,111.016,209733.0,48656664.0,173151.0,3151.0,131880005.0,country
16345,0.69,0.781,5.0,-5.101,0.0305,0.0873,2.28e-06,0.164,0.841,130.02,190733.0,69617548.0,293041.0,8328.0,170495895.0,country
16346,0.545,0.818,9.0,-6.38,0.0541,0.0369,0.0,0.101,0.679,109.019,225067.0,53631856.0,195554.0,3869.0,110513723.0,country
16347,0.705,0.531,1.0,-7.031,0.0281,0.0135,2.11e-06,0.165,0.425,107.013,178333.0,25677806.0,102368.0,2460.0,132405415.0,country
16348,0.883,0.808,1.0,-3.158,0.182,0.0313,0.0,0.207,0.806,119.01,232065.0,37112.0,1316.0,52.0,332038720.0,hip hop
16349,0.748,0.713,6.0,-6.399,0.355,0.00496,0.0,0.245,0.482,75.591,279573.0,169441164.0,1499310.0,51635.0,165386493.0,hip hop
16350,0.768,0.695,9.0,-4.883,0.179,0.0301,0.0,0.235,0.41,76.007,176588.0,459414.0,10944.0,469.0,9764842.0,hip hop
16351,0.596,0.688,2.0,-4.0,0.144,0.0585,0.0,0.129,0.0899,151.613,194262.0,223227.0,6010.0,207.0,1086406.0,hip hop
16352,0.867,0.647,10.0,-8.765,0.583,0.04,0.0,0.131,0.56,77.471,210587.0,6541727.0,67662.0,1193.0,29196128.0,hip hop
16353,0.777,0.564,1.0,-5.815,0.22,0.0347,0.0,0.136,0.152,75.527,238421.0,2609833.0,108947.0,2943.0,2695745.0,hip hop
16354,0.74,0.611,7.0,-7.312,0.155,0.227,0.0,0.0991,0.534,129.947,221816.0,136928.0,2680.0,41.0,40105548.0,hip hop
16355,0.704,0.62,9.0,-7.267,0.362,0.0686,0.0,0.144,0.383,157.093,244840.0,738415.0,26736.0,1080.0,13349583.0,hip hop
16357,0.679,0.794,1.0,-3.985,0.296,0.339,1.65e-05,0.113,0.698,150.067,175729.0,16046661.0,299571.0,4804.0,59811639.0,hip hop
16359,0.474,0.576,1.0,-6.963,0.257,0.00248,0.000309,0.174,0.285,157.947,195197.0,10989925.0,162540.0,4502.0,27883912.0,hip hop
16378,0.457,0.407,9.0,-11.475,0.0308,0.805,0.884,0.126,0.126,117.053,257533.0,19681746.0,277521.0,5943.0,247255946.0,rock
16379,0.509,0.31,9.0,-10.623,0.0313,0.959,0.229,0.0963,0.151,137.474,208653.0,9844561.0,145765.0,2812.0,136463502.0,rock
16380,0.409,0.223,10.0,-13.886,0.0296,0.947,0.0123,0.0635,0.173,89.877,192867.0,2668149.0,111828.0,1642.0,58915397.0,rock
16381,0.233,0.15,1.0,-11.736,0.0336,0.982,0.36,0.154,0.0875,143.887,234080.0,1646584.0,26830.0,836.0,79626957.0,rock
16382,0.567,0.131,1.0,-14.124,0.029,0.888,0.0553,0.158,0.0657,104.784,194560.0,974504.0,18945.0,496.0,27395018.0,rock
16383,0.556,0.261,4.0,-11.668,0.0289,0.797,0.016,0.0893,0.219,110.841,172500.0,1119526.0,30498.0,1071.0,34227595.0,rock
16384,0.334,0.397,7.0,-7.993,0.0284,0.558,0.0774,0.126,0.035,93.445,273107.0,8956208.0,121640.0,2478.0,114708746.0,rock
16385,0.296,0.284,10.0,-14.01,0.033,0.968,0.189,0.0961,0.0917,114.786,243467.0,915286.0,26628.0,317.0,46479067.0,rock
16386,0.649,0.467,5.0,-6.589,0.0304,0.874,1.68e-05,0.114,0.353,106.549,154773.0,299126.0,8356.0,484.0,15916643.0,rock
16387,0.577,0.434,7.0,-8.437,0.0303,0.887,0.215,0.0822,0.321,79.497,178627.0,598614.0,14054.0,570.0,23337131.0,rock
16388,0.919,0.621,9.0,-4.9,0.274,0.282,0.0,0.0839,0.555,130.12,164334.0,16940504.0,143838.0,3732.0,27016023.0,hip hop
16389,0.79,0.687,8.0,-7.352,0.0685,0.315,0.00107,0.348,0.862,146.05,134910.0,5316565.0,78096.0,2657.0,9409212.0,jazz
16398,0.816,0.696,8.0,-6.75,0.153,0.201,0.000643,0.13,0.81,100.004,176268.0,57451251.0,328333.0,11855.0,86774583.0,hip hop
16399,0.788,0.497,11.0,-10.964,0.151,0.37,4.5e-06,0.0939,0.339,130.02,222928.0,29515533.0,380491.0,42801.0,112960387.0,hip hop
16400,0.914,0.467,5.0,-6.382,0.0854,0.129,0.00101,0.105,0.538,139.954,211040.0,702642.0,30925.0,3794.0,1672316.0,hip hop
16401,0.797,0.54,6.0,-7.862,0.268,0.528,0.0,0.102,0.348,104.001,154173.0,79751284.0,503292.0,16368.0,107969332.0,hip hop
16402,0.83,0.515,6.0,-5.942,0.424,0.129,0.0,0.1,0.692,95.209,222329.0,53711452.0,217446.0,2651.0,80918478.0,hip hop
16403,0.696,0.6,6.0,-6.287,0.207,0.301,2.94e-06,0.0851,0.962,80.019,231008.0,17339576.0,98349.0,2038.0,51457111.0,hip hop
16404,0.792,0.627,8.0,-7.691,0.172,0.0317,5.48e-05,0.297,0.547,151.01,217365.0,32083839.0,171148.0,4224.0,55247213.0,hip hop
16405,0.933,0.448,8.0,-4.491,0.136,0.0253,0.0,0.104,0.737,103.981,167350.0,267180820.0,987717.0,36981.0,115712311.0,hip hop
16406,0.893,0.49,5.0,-6.563,0.0589,0.197,0.000387,0.102,0.517,108.032,181074.0,46246378.0,273403.0,10727.0,86061108.0,hip hop
16407,0.818,0.571,9.0,-6.216,0.336,0.569,0.00322,0.0946,0.478,143.079,204955.0,21477112.0,161102.0,14472.0,29356494.0,hip hop
16409,0.399,0.395,2.0,-10.782,0.0593,0.76,0.0,0.0815,0.704,98.174,199267.0,334835257.0,1445771.0,67918.0,110099187.0,hip hop
16410,0.682,0.697,3.0,-4.276,0.0757,0.188,0.0,0.334,0.57,95.012,220280.0,278915479.0,2046544.0,93175.0,126916900.0,hip hop
16411,0.63,0.393,1.0,-10.762,0.183,0.88,0.0,0.0894,0.166,145.051,207076.0,71086071.0,445570.0,13327.0,99847291.0,hip hop
16412,0.596,0.709,4.0,-6.256,0.319,0.492,0.0,0.124,0.333,94.162,229123.0,359549.0,5355.0,66.0,54518947.0,hip hop
16413,0.558,0.797,8.0,-3.89,0.0739,0.193,0.0,0.399,0.368,139.992,233986.0,297332463.0,1546074.0,70103.0,76522826.0,hip hop
16414,0.566,0.653,5.0,-6.349,0.0873,0.51,0.0,0.117,0.72,120.056,197053.0,1225790.0,15335.0,99.0,49934957.0,hip hop
16415,0.843,0.831,5.0,-6.489,0.0518,0.252,0.0,0.0915,0.916,99.059,186600.0,28125925.0,225418.0,4334.0,30256360.0,hip hop
16416,0.515,0.542,3.0,-6.638,0.0922,0.289,0.0,0.0934,0.744,91.129,196480.0,37428345.0,231376.0,5169.0,31702785.0,hip hop
16417,0.739,0.741,4.0,-7.386,0.174,0.276,0.0,0.19,0.616,94.964,174618.0,13831870.0,150043.0,2563.0,26447524.0,hip hop
16418,0.63,0.754,2.0,-3.564,0.0284,0.0963,0.0,0.268,0.73,95.999,172253.0,45692989.0,164070.0,2641.0,231561346.0,country
16419,0.563,0.688,7.0,-4.474,0.0262,0.0763,0.0,0.0863,0.622,108.008,202347.0,62001186.0,294248.0,5240.0,307226669.0,country
16420,0.683,0.796,11.0,-4.179,0.0285,0.111,0.0,0.197,0.531,90.031,201893.0,22137994.0,144848.0,1335.0,271729763.0,country
16421,0.596,0.834,9.0,-4.308,0.0474,0.0563,0.0,0.0866,0.618,116.0,205200.0,56618714.0,185760.0,3581.0,287164333.0,country
16422,0.639,0.713,5.0,-4.368,0.0337,0.0539,0.0,0.102,0.717,86.1,161200.0,538209.0,5170.0,165.0,11790845.0,country
16423,0.652,0.813,6.0,-2.842,0.0268,0.00544,0.0,0.101,0.851,102.987,182161.0,5089948.0,26154.0,953.0,59689951.0,country
16427,0.289,0.693,2.0,-5.781,0.0319,0.0487,0.0,0.243,0.347,72.007,186549.0,638290.0,4292.0,353.0,8036586.0,country
16436,0.461,0.795,1.0,-4.813,0.0462,4.55e-05,0.106,0.111,0.364,174.02,278742.0,101925325.0,1340044.0,143525.0,41557400.0,country
16438,0.726,0.9,9.0,-4.134,0.0401,0.133,0.0,0.145,0.973,160.139,142463.0,1264599.0,11553.0,316.0,92243205.0,hip hop
16439,0.706,0.772,0.0,-6.312,0.0652,0.0527,0.0,0.0636,0.964,119.976,195549.0,70334011.0,423695.0,14548.0,136574651.0,hip hop
16441,0.775,0.684,6.0,-3.23,0.069,0.223,0.0,0.647,0.599,102.029,217278.0,46814185.0,311404.0,10465.0,77490198.0,hip hop
16442,0.818,0.626,7.0,-6.512,0.0355,0.0792,0.0,0.122,0.958,95.545,172209.0,68221638.0,307806.0,34210.0,87528480.0,hip hop
16447,0.739,0.482,10.0,-6.414,0.184,0.469,0.0,0.109,0.671,98.958,175480.0,5898912.0,46154.0,300.0,61860981.0,hip hop
16449,0.697,0.877,3.0,-4.465,0.0462,0.462,0.00943,0.083,0.802,101.99,173631.0,71602119.0,403474.0,10471.0,337571286.0,alternative rock
16455,0.587,0.722,7.0,-8.332,0.0574,0.133,0.00322,0.133,0.294,81.973,198840.0,3347736.0,49181.0,1702.0,33639078.0,rock
16457,0.543,0.707,2.0,-7.636,0.07,0.614,0.0414,0.118,0.515,143.915,216004.0,11611417.0,56420.0,1129.0,130298319.0,alternative rock
16458,0.188,0.411,0.0,-9.733,0.0484,0.174,0.153,0.0843,0.159,187.376,305747.0,238340226.0,3555955.0,73766.0,914703845.0,folk
16459,0.519,0.625,10.0,-5.909,0.0482,0.349,0.0,0.121,0.21,120.103,203187.0,71304141.0,1241681.0,32383.0,240859512.0,alternative rock
16460,0.488,0.487,4.0,-6.371,0.0305,0.577,0.0,0.193,0.219,77.278,230267.0,126789480.0,1004977.0,18687.0,240203114.0,folk
16463,0.398,0.151,4.0,-14.402,0.0342,0.961,0.0443,0.0923,0.0749,107.068,241640.0,23370601.0,131502.0,2181.0,67060924.0,folk
16464,0.604,0.331,3.0,-8.545,0.0309,0.705,0.0,0.141,0.372,120.132,202311.0,3140126.0,107295.0,2424.0,17967312.0,folk
16466,0.52,0.57,4.0,-7.048,0.0288,0.173,0.0,0.0871,0.365,126.022,185017.0,9454215.0,328848.0,5642.0,83624579.0,folk
16467,0.449,0.602,11.0,-6.689,0.0724,0.00756,0.0,0.179,0.432,175.974,238573.0,30372881.0,303602.0,6053.0,63593129.0,alternative rock
16476,0.707,0.579,0.0,-6.198,0.0293,0.384,0.72,0.408,0.357,96.062,131250.0,28572615.0,152940.0,4066.0,75774087.0,rock
16488,0.723,0.809,7.0,-3.081,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561.0,3324835140.0,16211083.0,450170.0,1713070715.0,pop
16489,0.695,0.672,1.0,-6.109,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,235827.0,138892285.0,1079681.0,25680.0,520159923.0,pop
16490,0.657,0.703,1.0,-3.402,0.0753,0.222,0.0,0.256,0.338,122.381,214693.0,32056989.0,384841.0,5577.0,295089561.0,pop
16491,0.502,0.873,0.0,-5.175,0.241,0.0712,0.0,0.0702,0.384,81.282,203973.0,13324778.0,68640.0,905.0,57864436.0,pop
16492,0.763,0.671,1.0,-4.029,0.1,0.401,1.16e-05,0.375,0.602,120.06,197495.0,20587272.0,243788.0,5216.0,149841744.0,pop
16493,0.663,0.878,1.0,-3.195,0.0646,0.0368,3.39e-06,0.328,0.704,158.035,214240.0,76680435.0,635270.0,19531.0,113088479.0,pop
16494,0.71,0.838,8.0,-3.067,0.11,0.013,0.000417,0.297,0.394,122.993,299267.0,661224.0,9305.0,151.0,19536450.0,pop
16495,0.616,0.809,1.0,-4.775,0.033,0.0148,0.0,0.718,0.468,140.007,181961.0,12789046.0,190782.0,5658.0,30196149.0,pop
16496,0.586,0.756,8.0,-4.408,0.038,0.0037,0.000395,0.134,0.277,122.011,235893.0,3179277.0,26922.0,512.0,24892676.0,pop
16497,0.687,0.843,9.0,-2.974,0.0312,0.208,0.000917,0.0751,0.344,126.012,190480.0,138892285.0,1079681.0,25680.0,20920297.0,pop
16498,0.489,0.624,4.0,-1.916,0.0344,0.834,0.347,0.325,0.574,167.108,66133.0,313558.0,22043.0,374.0,64565665.0,hip hop
16499,0.716,0.568,2.0,-8.904,0.212,0.278,1.98e-06,0.385,0.905,136.894,205800.0,2684377.0,24146.0,1280.0,61954903.0,hip hop
16500,0.48,0.648,1.0,-5.595,0.0702,0.0562,1.63e-06,0.554,0.176,78.337,79485.0,434333.0,16183.0,810.0,6901877.0,hip hop
16501,0.51,0.503,10.0,-8.756,0.242,0.0216,0.002,0.108,0.193,153.582,243773.0,23935801.0,271833.0,16859.0,111693492.0,hip hop
16502,0.377,0.506,11.0,-4.773,0.157,0.00889,1.15e-06,0.482,0.787,145.254,141000.0,6181.0,273.0,8.0,34944764.0,hip hop
16503,0.503,0.755,1.0,-4.811,0.265,0.0307,0.0,0.266,0.807,79.422,136440.0,554401.0,6188.0,275.0,23231162.0,hip hop
16504,0.701,0.557,9.0,-9.889,0.312,0.162,0.0,0.153,0.371,142.028,109920.0,781364.0,12587.0,180.0,14626571.0,hip hop
16505,0.619,0.742,1.0,-6.995,0.496,0.204,0.0,0.166,0.782,144.602,277240.0,32887948.0,336373.0,22719.0,66273916.0,hip hop
16506,0.459,0.864,1.0,-2.163,0.263,0.171,2.95e-06,0.683,0.703,106.175,85840.0,981253.0,15967.0,1048.0,16143620.0,hip hop
16507,0.732,0.635,1.0,-7.891,0.41,0.493,7.02e-06,0.388,0.581,147.025,211683.0,574365.0,12516.0,462.0,11145209.0,hip hop
16508,0.686,0.621,11.0,-7.243,0.187,0.0656,0.000221,0.139,0.187,112.082,205766.0,419813.0,8173.0,214.0,227969784.0,hip hop
16509,0.825,0.761,8.0,-5.389,0.104,0.0111,0.00359,0.334,0.161,149.97,163371.0,33414149.0,406445.0,7773.0,152073616.0,hip hop
16510,0.853,0.701,8.0,-5.908,0.34,0.212,0.0,0.142,0.643,155.069,147907.0,13914142.0,198123.0,4018.0,70293185.0,hip hop
16511,0.767,0.854,4.0,-4.57,0.0675,0.169,0.000529,0.175,0.519,109.943,230501.0,11640071.0,208440.0,7192.0,60077822.0,hip hop
16512,0.81,0.735,8.0,-4.522,0.171,0.00454,0.0828,0.115,0.134,119.994,192000.0,14226654.0,177206.0,339.0,81162216.0,hip hop
16513,0.881,0.632,1.0,-6.646,0.0698,0.0532,6.79e-06,0.158,0.334,121.924,187454.0,31879.0,705.0,23.0,38496631.0,hip hop
16514,0.891,0.67,1.0,-6.368,0.191,0.0216,0.0,0.0416,0.18,106.015,182334.0,214405.0,4752.0,95.0,25073889.0,hip hop
16515,0.732,0.73,7.0,-6.61,0.21,0.423,0.0,0.11,0.426,90.069,179783.0,2443652.0,31531.0,776.0,32606539.0,hip hop
16516,0.551,0.357,5.0,-10.895,0.0305,0.745,0.425,0.117,0.0965,111.836,187768.0,252954.0,4795.0,448.0,613992.0,hip hop
16517,0.577,0.692,11.0,-5.96,0.64,0.372,0.0596,0.0989,0.0658,144.702,122483.0,1965847.0,32748.0,1060.0,21221485.0,hip hop
16521,0.623,0.796,0.0,-2.981,0.199,0.659,0.0,0.115,0.607,197.524,169813.0,107863211.0,860488.0,12816.0,283514002.0,pop
16526,0.699,0.784,0.0,-5.701,0.0538,0.118,0.0,0.0529,0.447,121.98,235453.0,3531163.0,46609.0,991.0,23293337.0,R&B
16527,0.752,0.812,6.0,-4.41,0.183,0.287,2.45e-05,0.0897,0.58,108.05,153333.0,1120731.0,16453.0,416.0,83945462.0,electronic
16528,0.892,0.601,8.0,-5.868,0.152,0.165,0.0,0.104,0.58,119.95,180752.0,41791879.0,348914.0,2589.0,41354536.0,hip hop
16529,0.875,0.909,9.0,-3.558,0.076,0.14,0.00185,0.0616,0.524,119.999,305526.0,262630290.0,1697154.0,42215.0,115254035.0,jazz
16530,0.822,0.618,0.0,-5.882,0.27,0.0599,0.0,0.612,0.802,147.028,225510.0,116878830.0,701170.0,5409.0,75949774.0,hip hop
16531,0.732,0.73,0.0,-5.895,0.104,0.307,0.0,0.109,0.351,172.039,213946.0,4442.0,89.0,0.0,18770392.0,hip hop
16532,0.803,0.597,9.0,-4.144,0.127,0.369,0.0,0.0998,0.688,85.056,237920.0,143206559.0,883012.0,8660.0,91906468.0,hip hop
16533,0.812,0.691,8.0,-5.837,0.352,0.614,1.04e-05,0.226,0.876,168.024,255607.0,157488522.0,893419.0,12654.0,114516418.0,hip hop
16534,0.672,0.489,6.0,-6.586,0.137,0.54,0.0,0.0927,0.35,129.831,241520.0,6055877.0,86815.0,1154.0,47622340.0,hip hop
16535,0.763,0.608,5.0,-5.828,0.0884,0.14,2.63e-06,0.0864,0.782,174.027,217880.0,68710.0,1953.0,14.0,15859240.0,hip hop
16536,0.688,0.821,7.0,-4.638,0.129,0.226,0.0,0.376,0.694,152.065,488512.0,44432878.0,427421.0,13701.0,27742782.0,hip hop
16537,0.58,0.716,11.0,-3.928,0.0852,0.293,0.0,0.129,0.509,111.897,183093.0,19441100.0,192402.0,1684.0,43152545.0,hip hop
16538,0.494,0.632,5.0,-6.89,0.0342,0.682,0.0,0.0869,0.0797,147.873,274693.0,282501436.0,2448260.0,84646.0,437017343.0,christian
16539,0.293,0.237,6.0,-8.17,0.0284,0.78,0.0,0.11,0.108,92.935,215613.0,51109735.0,596433.0,22067.0,131542361.0,christian
16540,0.413,0.636,9.0,-5.651,0.0407,0.0186,0.0,0.106,0.203,176.048,211600.0,123029977.0,697301.0,23321.0,110672028.0,christian
16541,0.408,0.256,2.0,-8.016,0.0306,0.833,9.59e-06,0.0998,0.186,73.854,185347.0,18333569.0,216152.0,7537.0,30671236.0,christian
16542,0.73,0.58,2.0,-5.813,0.0431,0.403,0.0,0.15,0.652,90.99,183013.0,967505.0,25981.0,1101.0,78879518.0,christian
16543,0.446,0.52,7.0,-6.125,0.0301,0.0427,0.0,0.11,0.168,75.976,259293.0,61907387.0,344520.0,10448.0,73671960.0,christian
16544,0.492,0.384,9.0,-7.66,0.0255,0.505,5.47e-05,0.112,0.115,98.071,254987.0,13750078.0,64905.0,1478.0,38645335.0,christian
16545,0.526,0.477,6.0,-7.159,0.0258,0.449,0.0,0.0962,0.117,108.03,259720.0,11049459.0,65958.0,1663.0,19403272.0,christian
16546,0.608,0.572,4.0,-6.099,0.031,0.174,0.0,0.237,0.226,98.989,248387.0,2690978.0,38086.0,1369.0,45484138.0,christian
16547,0.424,0.583,9.0,-6.864,0.0285,0.00227,0.0,0.115,0.0711,144.977,486945.0,21369870.0,104239.0,2868.0,55339504.0,christian
16558,0.602,0.707,9.0,-4.097,0.302,0.393,0.0,0.165,0.554,75.087,200187.0,1607049062.0,10625492.0,220004.0,773849349.0,soul
16559,0.807,0.887,1.0,-4.311,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184.0,315811555.0,1569495.0,24811.0,604552735.0,soul
16560,0.564,0.745,0.0,-7.733,0.31,0.265,0.0,0.147,0.351,170.661,239627.0,162579823.0,1313373.0,18465.0,289089556.0,soul
16561,0.395,0.288,11.0,-10.465,0.0345,0.656,0.0,0.116,0.189,130.571,238640.0,1870346.0,22327.0,1097.0,70267624.0,soul
16562,0.409,0.886,7.0,-4.035,0.084,0.000567,0.00474,0.117,0.498,167.917,186754.0,11078704.0,85998.0,2810.0,41925048.0,soul
16564,0.519,0.461,5.0,-9.525,0.035,0.688,0.0,0.29,0.358,79.035,211067.0,3196466.0,32080.0,698.0,39768633.0,soul
16565,0.411,0.405,9.0,-6.842,0.0313,0.152,0.0,0.11,0.142,110.133,279247.0,476830.0,4362.0,128.0,23008087.0,soul
16566,0.634,0.269,10.0,-10.465,0.078,0.738,0.0,0.123,0.216,132.685,229773.0,1781039.0,33920.0,491.0,33877791.0,soul
16568,0.37,0.497,6.0,-7.579,0.0501,0.634,0.0,0.154,0.101,125.032,194827.0,8182890.0,73579.0,187.0,15761038.0,pop
16569,0.326,0.369,0.0,-8.003,0.0272,0.168,0.0477,0.111,0.0776,110.046,227047.0,16346166.0,460825.0,11309.0,19702084.0,pop
16570,0.663,0.811,0.0,-6.614,0.0301,0.0103,5.35e-06,0.21,0.937,119.03,215453.0,9255668.0,60606.0,1844.0,13648947.0,pop
16571,0.688,0.721,4.0,-7.931,0.0326,0.126,0.000247,0.583,0.493,104.973,225768.0,42900908.0,269253.0,6238.0,38368540.0,pop
16572,0.551,0.837,1.0,-8.54,0.0406,0.0171,0.105,0.113,0.765,165.028,205600.0,1650927.0,10576.0,22.0,7002674.0,pop
16573,0.597,0.672,5.0,-8.012,0.0315,0.0398,1.3e-05,0.168,0.552,119.995,182279.0,37554406.0,180729.0,3160.0,33050981.0,pop
16574,0.696,0.575,8.0,-7.371,0.0339,0.00326,1.11e-05,0.816,0.836,123.989,212627.0,2146075.0,12336.0,54.0,5937046.0,pop
16575,0.601,0.521,10.0,-7.149,0.0294,0.31,0.000213,0.0843,0.822,169.953,232680.0,1009204.0,4119.0,12.0,4285418.0,pop
16576,0.573,0.833,6.0,-8.18,0.0469,0.0131,0.000126,0.791,0.451,167.977,203253.0,50484509.0,366327.0,11460.0,51049785.0,pop
16577,0.754,0.72,9.0,-6.312,0.0292,0.0887,8.13e-05,0.0888,0.794,114.001,219467.0,1445935.0,6524.0,57.0,4548056.0,pop
16578,0.925,0.322,11.0,-9.8,0.112,0.103,0.0,0.137,0.712,129.957,170233.0,91024154.0,1175628.0,42204.0,263581009.0,hip hop
16579,0.67,0.424,9.0,-14.297,0.292,0.333,0.0,0.112,0.743,77.685,148715.0,30751209.0,622536.0,25615.0,90503225.0,hip hop
16580,0.906,0.382,10.0,-12.89,0.269,0.18,0.0,0.113,0.391,104.025,129264.0,249073434.0,2210521.0,131069.0,350405270.0,hip hop
16581,0.869,0.59,11.0,-8.214,0.257,0.07,0.0,0.236,0.479,107.934,151147.0,94798353.0,1051421.0,24477.0,182737597.0,hip hop
16582,0.752,0.561,3.0,-8.754,0.885,0.0582,0.0,0.22,0.558,206.135,135146.0,6048777.0,188325.0,4508.0,14112675.0,hip hop
16583,0.845,0.76,1.0,-6.008,0.362,0.209,0.0,0.105,0.516,101.91,145547.0,14650649.0,183453.0,5523.0,127098247.0,hip hop
16584,0.816,0.419,8.0,-9.291,0.49,0.157,0.0,0.0886,0.189,96.072,141037.0,57567245.0,690290.0,64246.0,48191155.0,hip hop
16585,0.863,0.588,1.0,-8.186,0.462,0.126,0.0,0.394,0.54,123.924,117800.0,53442861.0,953280.0,34921.0,44607852.0,hip hop
16586,0.945,0.535,9.0,-6.181,0.401,0.192,0.0,0.323,0.65,107.01,152400.0,13913441.0,220295.0,3705.0,34472063.0,hip hop
16587,0.911,0.722,10.0,-4.833,0.279,0.0364,0.0,0.111,0.689,104.11,297546.0,78655281.0,1054842.0,52478.0,98061020.0,hip hop
16608,0.742,0.595,9.0,-7.51,0.107,0.15,0.0,0.111,0.431,101.013,227000.0,210063144.0,1313746.0,34708.0,294653946.0,R&B
16609,0.681,0.521,0.0,-5.849,0.141,0.12,8.41e-05,0.108,0.181,94.997,229747.0,66704038.0,487482.0,11822.0,562271765.0,R&B
16610,0.686,0.738,9.0,-5.802,0.287,0.0703,0.0,0.0505,0.45,101.829,149857.0,4880463.0,73916.0,887.0,75326866.0,R&B
16612,0.828,0.502,0.0,-6.053,0.0445,0.172,0.00102,0.0544,0.677,105.953,192139.0,437790.0,13337.0,375.0,15220043.0,R&B
16613,0.62,0.63,10.0,-5.578,0.198,0.171,0.0,0.0824,0.543,85.42,194821.0,2089837.0,50247.0,3446.0,9701786.0,R&B
16614,0.888,0.586,0.0,-6.745,0.0604,0.00597,0.0365,0.153,0.401,150.051,158757.0,11840864.0,166521.0,2994.0,73041051.0,R&B
16615,0.784,0.645,10.0,-7.325,0.402,0.00936,0.000132,0.117,0.59,109.978,226720.0,3800817.0,76740.0,1345.0,26617306.0,R&B
16616,0.868,0.721,5.0,-5.733,0.0443,0.0835,9.11e-05,0.0759,0.964,135.004,171153.0,5077848.0,127522.0,5000.0,15507196.0,R&B
16617,0.671,0.897,0.0,-5.897,0.0716,0.00895,0.0113,0.111,0.232,116.973,159253.0,1619488.0,40370.0,864.0,4864061.0,R&B
16628,0.873,0.695,0.0,-4.207,0.0459,0.419,1.23e-06,0.211,0.823,131.963,158805.0,189144878.0,3670262.0,161068.0,220692224.0,latin
16629,0.901,0.589,1.0,-6.713,0.289,0.00302,0.000237,0.0992,0.399,98.002,196600.0,167177764.0,693260.0,8098.0,286106284.0,reggaeton
16630,0.813,0.56,2.0,-5.904,0.0618,0.108,0.0,0.268,0.287,118.033,286041.0,986389022.0,3786962.0,81763.0,628424773.0,reggaeton
16631,0.869,0.74,5.0,-4.699,0.108,0.649,7.95e-06,0.135,0.598,117.949,206499.0,7866881.0,57239.0,1429.0,15102880.0,reggaeton
16632,0.734,0.836,10.0,-4.803,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741.0,1008938273.0,3374371.0,55566.0,587928998.0,reggaeton
16633,0.807,0.633,10.0,-6.016,0.0929,0.0564,0.0,0.107,0.325,138.038,311726.0,626898831.0,2974735.0,76943.0,470448044.0,reggaeton
16634,0.739,0.821,1.0,-4.233,0.0852,0.222,9.6e-06,0.311,0.693,171.077,188080.0,1607796351.0,6234555.0,192424.0,666201533.0,reggaeton
16635,0.827,0.819,6.0,-3.701,0.052,0.1,0.0,0.089,0.562,92.017,191087.0,63478535.0,697647.0,14590.0,120188538.0,reggaeton
16636,0.714,0.761,5.0,-4.596,0.0427,0.139,0.00035,0.241,0.906,168.022,230693.0,267296505.0,1166738.0,20060.0,491471865.0,reggaeton
16637,0.842,0.801,8.0,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500.0,2414202125.0,18776043.0,552970.0,1379765140.0,reggaeton
16638,0.587,0.742,6.0,-6.64,0.0529,0.0128,0.00107,0.146,0.199,145.007,206000.0,114413467.0,1777967.0,59840.0,307823532.0,pop
16639,0.604,0.601,2.0,-7.887,0.0628,0.15,0.000579,0.168,0.156,139.88,164629.0,236040.0,6827.0,201.0,103203745.0,pop
16640,0.527,0.66,0.0,-10.692,0.0877,0.0141,0.0185,0.156,0.283,173.979,171702.0,6572455.0,128507.0,3869.0,60382403.0,pop
16641,0.7,0.49,0.0,-5.187,0.076,0.186,0.0,0.117,0.569,79.982,161803.0,279213468.0,5933354.0,158171.0,456989342.0,pop
